epoch,train_recon,train_vq,train_total,val_recon,val_total,codebook_util,epoch_time_sec
388,0.00119,0.000298,0.001488,0.001293,0.001601,0.7363,46.2
389,0.001188,0.000298,0.001485,0.001295,0.001603,0.7363,45.9
390,0.001188,0.000297,0.001486,0.001299,0.001609,0.7383,45.6
391,0.00119,0.000297,0.001487,0.001283,0.001593,0.7383,48.7
392,0.001189,0.000297,0.001486,0.001286,0.001598,0.7402,48.9
393,0.001189,0.000297,0.001486,0.001284,0.001593,0.7402,46.3
394,0.001185,0.000297,0.001482,0.001293,0.001604,0.7422,48.9
395,0.001186,0.000297,0.001483,0.001282,0.001591,0.7422,49.4
396,0.001186,0.000297,0.001482,0.001286,0.001596,0.7422,46.7
397,0.001185,0.000297,0.001482,0.001278,0.001586,0.7422,46.6
398,0.001187,0.000296,0.001484,0.001285,0.001597,0.7422,46.5
399,0.001186,0.000297,0.001482,0.001293,0.001601,0.7422,46.2
400,0.001185,0.000296,0.001481,0.001292,0.001603,0.7441,49.5
