epoch,train_recon,train_vq,train_total,val_recon,val_total,codebook_util,epoch_time_sec
390,0.001263,0.000338,0.001601,0.001362,0.001712,1.0,52.9
391,0.00126,0.000338,0.001598,0.001359,0.001702,1.0,50.7
392,0.00126,0.000338,0.001597,0.001366,0.001715,1.0,50.3
393,0.001258,0.000338,0.001596,0.001359,0.00171,1.0,50.0
394,0.001259,0.000337,0.001596,0.001365,0.001719,1.0,50.1
395,0.00126,0.000339,0.001598,0.001359,0.001703,1.0,49.0
396,0.001258,0.000338,0.001596,0.00136,0.001715,1.0,49.2
397,0.001259,0.000338,0.001598,0.001358,0.001713,1.0,47.7
398,0.001258,0.000339,0.001597,0.001358,0.001711,1.0,48.4
399,0.001259,0.000339,0.001597,0.001354,0.001703,1.0,48.5
400,0.001259,0.000339,0.001597,0.001357,0.001709,1.0,50.3
